text_to_analyse,label
El termostato BLUEFACE (termostato maestro de un sistema flexa) ha dejado de funcionar. Se queda la pantalla azul con el simbolo de Airzone. TERMOSTATO AZUL La pantalla se queda de color azul con el simbolo de Airzone.,1
entre es  SIN PANTALLA DE TEMPERATURA,1
NO FUNCIONA LA PANTALLA TERMOSTATO AZUL SOLICITAMOS EL CAMBIO,1
"ARRANCA SE QUEDA LA ""A"" CABLE INTELIGENTE TERMOSTATO AIRZONE BLUEFACE BL ENVIAR UN TERMOSTATO NUEVO",1
Termostato blueface se ilumina pero no aparece nada en la pantalla Termostato de cara azul El termostato se reinicia y desaparece la pantalla solo se queda iluminada,1
MÁS VISUALIZACIÓN A NIVEL DE PANTALLA CARA AZUL MÁS VISUALIZACIÓN EN PANTALLA,1
"Termostato Blueface cuando pasaba a estado reposo se volvía a retroiluminar la pantalla. Hacen una actualizacion de firmware del sistema y deja de funcionar, No se ilumina y tampoco da niguna orden. TERMOSTATO AZUL TERMOSTATO HA DEJADO DE FUNCIONAR DEBIDO A UNA AVERIA CON LA RETROILUMINACION.",1
"TENEMOS UN APARATO REFERENCIA AZDI6THINKCB QUE NO FUNCIONA CORRECTAMENTE.SE HA QUEDADO BLOQUEADO TERMOSTATO DIST. MONOCROMO 32 Z. CBL. DE LAS 8 UNIDADES DE ESTA REFERENCIA QUE NOS SIRVIERON CON EL ALBARAN INDICADO 2 DE ELLAS SE ENTREGARON A UNO DE NUESTROS CLIENTE EN  SEPTIEMBRE DEL 2018 Y UNO DE LOS APARATOS HA DEJADO DE FUNCIONAR CORRECTAMENTE,DE MANERA QUE SE HA QUEDADO BLOQUEADO",0
"EL TERMOSTATO INICIA BIEN PERO AL INTENTAR DARLE ZONA SE APAGA. TERMOSTATO BLUEFACE ACUAZONE INICIA BIEN PERO SE APAGA ANTES DE DARLE ZONA_x000D_
SE PRUEBA OTRO TERMOSTATO EN SU LUGAR Y NO LO HACE.",0
NO SE ENCIENDE MANDO LITE BLANCO EL MANDO NO SE ENCIENDE,0
La pantalla no se muestra correctamente cara azul La pantalla no se muestra correctamente,1
el símbolo del frio no se ve cara azul el símbolo del frio no se ve,1
"Buenas. Nuestro cliente miguel de Instal·lacions Parera. se puso en contacto con vuestro sat y tras realizar ciertas pruebas se determino que el termostato blueface cableado blanco del pack radiant: AZRA6BFSR3B falla._x000D_
Quedasteis con él en enviarnos uno nuevo para su sustitución._x000D_
Una vez substituido os aremos llegar el defectuoso._x000D_
material servido en albarán 21916579   24/12/19 TERMOSTATO BLANCO CABLE Se queda bloqueado y se reinicia solo.",0
SE BLOQUEAN LOS TERMOSTATOS TERMOSTATO DE CABLE INTELIGENTE AIRZONE BLUEFACE NE ENVIAR UN TERMOSTATO NUEVO,0
SE BLOQUEAN LOS TERMOSTATOS TERMOSTATO DE CABLE INTELIGENTE AIRZONE BLUEFACE NE ENVIAR TERMOSTATO NUEVO,0
pantalla rota AZCE6BLUEFACEB PANTALLA ROTA,1
Cara azul bloqueada Blueface Acuazone con cable blanco sigue bloqueado,0
"El miércoles pasado bajamos el automático del sistema de zonas porque la predicción decía que el jueves habria tormenta eléctrica (que luego no hubo), al día siguiente al conectar de nuevo, todos los termostatos funcionaron a excepción de este, el cual está encendido, recibe algo de luz, pero no aparece nada en la pantalla, salvo el logo pequeño de airzone debilmente iluminado. TERMOSTATO EL TERMOSTATO SE ENCIENDE DEBILMENTE CON LUZ, PERO NO PARAECE NADA EN LA PANTALLA",1
BLUEFACE HA PERDIDO UNA LINEA DE PIXEL TERMOSTATO AZUL BLUEFACE HA PERDIDO UNA LINEA DE PIXEL,1
TERMOSTATO QUE SE HA QUEDADO BLOQUEADO TERMOSTATO AZUL SOLICITAMOS EL CAMBIO,0
"El fallo se detecta en uno de los termostatos, este es ?inservible? ya que el menú se queda ?congelado? y no se puede maniobrar nada con él ni tampoco reacciona._x000D_
Se ha probado a cambiar la pila, respetarlo y demás pero sigue en el mismo estado. RADIOTERMOSTATO MONOCROMO AIRZONE THINK BL 8Z El fallo se detecta en uno de los termostatos, este es ?inservible? ya que el menú se queda ?congelado? y no se puede maniobrar nada con él ni tampoco reacciona._x000D_
Se ha probado a cambiar la pila, resetearlo y demás pero sigue en el mismo estado.",0
"TERMOSTATO THINK CABLE BLOQUEADO_x000D_
PASARELA NO COMUNICA *CE6 - MONOCROMO CABLE TERMOSTATO AIRZONE PENSAR BL ENVIAR TERMOSTATO NUEVO",0
LOS TERMOSTATOS NO ENCIENDEN.SE QUEDA PANTALLA EN NEGRO TERMOSTATO COLOR AIRZONE BLUEFACE 32Z TERMOSTATO NO ENCIENDE.SE QUEDA LA PANTALLA EN NEGRO,0
LOS TERMOSTATOS NO ENCIENDEN.SE QUEDA PANTALLA EN NEGRO TERMOSTATO COLOR AIRZONE BLUEFACE 32Z TERMOSTATO NO ENCIENDE. SE QUEDA LA PANTALLA EN NEGRO,0
"no tiene pantalla_x000D_
CDLT termostato sin pantalla",1
PIENSE EN EL PROBLEMA DEL CRISTAL LÍQUIDO DEL TERMOSTATO  PROBLEMA DEL CRISTAL LÍQUIDO DEL TERMOSTATO,1
"SITIO REF GUERIN: Un blueface pro 32 muestra una línea vertical azul en parte de su pantalla, después de restablecer esta última, la línea sigue presente. Este problema se vio con Sylavain Giraud. Termostato blueface Pro 32 en color negro con cable Ref Chantier Guérin: El termostato muestra una línea vertical azul en su pantalla, lo cual es muy molesto para usar el termostato después de reiniciarlo, el problema persiste. Después de una reunión telefónica con uno de sus compañeros",1
"Un termostato blueface pro 32, aparece una pantalla negra, sin reacción del termostato. termostato IBPRO 32 Blueface, no reacciona al tacto y la pantalla está negra pero encendida.",1
En el termostato maestro AZCE6BLUEFACECB    (CE6 TERMOSTATO CABLE INTELIGENTE AIRZONE BLUEFACE BL 8Z) LE SALE UNA LINEA ROJA DE ARRIBA HACIA ABAJO AUNQUE FUNCIONA IGUALMENTE. OTT. CENTAVO. COLOR INTELIGENTE AIRZONE BLUEFACE 8Z SALE UNA LINEA ROJA DE ARRIBA ABAJO POR EL CENTRO DEL TERMOSTATO AUNQUE FUNCIONA.,1
"A funcionado 6 meses y se queda tenue la pantalla y después de probarlo en el taller con 5v no se enciende nada, probado con Javier Aguilar Termostato maestro plus cableado Números tenues y termina por no encender",1
CONSUMO EXCESIVO DE PILA EN TERMOSTATO BLUEFACE TERMOSTATO THINK RADIO CENTRALIZADO NEGRO CONSUMO EXCESIVO DE PILA,0
sin pantalla TERMOSTATO SIN PANTALLA,1
"NO ARRANCAN LOS TERMOSTATOS SE QUEDA CON LA ""A"" CABLE INTELIGENTE TERMOSTATO AIRZONE BLUEFACE BL ENVIAR TERMOSTATO NUEVO",0
"NO ARRANCAN LOS TERMOSTATOS SE QUEDA CON LA ""A"" CABLE INTELIGENTE TERMOSTATO AIRZONE BLUEFACE BL ENVIAR TERMOSTATO NUEVO",0
"Problema del termostato AZCE6THINKRB_x000D_
La pantalla se pone negra_x000D_
no respondas Termostato Think Blanc La pantalla se pone NEGRA_x000D_
no respondas",1
AL TERMOSTATO SE LE HA DESPEGADO LA PANTALLA. PENSAR TERMOSTATO RADIO BLANCO 1 UNIDAD,1
"MANDO A DISTANCIA CARA AZUL FUERA DE SERVICIO PANTALLA BLANCA_x000D_
CÓDIGO AZCE6BLUEFACECCB REMOTO MANDO A DISTANCIA FUERA DE SERVICIO _x000D_
PANTALLA BLANCA",1
EL DISPLAY DE TEMPERATURA DEL TERMOSTATO SALE UNA RALLA Y NO SE VE LA NUMERACION TERMOSTATO EL DISPLAY DE TEMPERATURA DEL TERMOSTATO SALE UNA RALLA Y NO SE VE LA NUMERACION,1
"PANTALLA ESTROPEADA TERMOSTATO PANTALLA ESTROPEADA, LINEA VERTICAL EN CENTRO DE PANTALLA",1
SON VARIAS GARANTIAS ACUMULADAS SIN HOTLINE. HE PROBADO TODOS EN LA DELEGACION Y EFECTIVAMENTE TIENEN FALLOS TTO. PIENSA EN RADIO BL LA PILA NO HACE BUEN CONTACTO Y DESCONECTA,0
"NO FUNCIONAN LOS BLUEFACE, PANTALLA BLOQUEADA, PANTALLA EN AZUL, Y NO ARRANCA SE QUEDAN CON LA ""A"" CABLE INTELIGENTE TERMOSTATO AIRZONE BLUEFACE BL ENVIAR UN TERMOSTATO NUEVO",1
"NO FUNCIONAN LOS BLUEFACE, PANTALLA BLOQUEADA, PANTALLA EN AZUL, Y NO ARRANCA SE QUEDAN CON LA ""A"" CABLE INTELIGENTE TERMOSTATO AIRZONE BLUEFACE BL ENVIAR UN TERMOSTATO NUEVO",1
"NO FUNCIONAN LOS BLUEFACE, PANTALLA BLOQUEADA, PANTALLA EN AZUL, Y NO ARRANCA SE QUEDAN CON LA ""A"" CABLE INTELIGENTE TERMOSTATO AIRZONE BLUEFACE BL ENVIAR UN TERMOSTATO NUEVO",1
"NO FUNCIONAN LOS BLUEFACE, PANTALLA BLOQUEADA, PANTALLA EN AZUL, Y NO ARRANCA SE QUEDAN CON LA ""A"" TERMOSTATO DE CABLE INTELIGENTE AIRZONE BLUEFACE BL 3 ENVIAR UN TERMOSTATO NUEVO",1
"NO FUNCIONAN LOS BLUEFACE, PANTALLA BLOQUEADA, PANTALLA EN AZUL, Y NO ARRANCA SE QUEDAN CON LA ""A"" TERMOSTATO DE CABLE INTELIGENTE AIRZONE BLUEFACE BL 3 ENVIAR UN TERMOSTATO NUEVO",1
"NO FUNCIONAN LOS BLUEFACE, PANTALLA BLOQUEADA, PANTALLA EN AZUL, Y NO ARRANCA SE QUEDAN CON LA ""A"" TERMOSTATO DE CABLE INTELIGENTE AIRZONE BLUEFACE BL 3 ENVIAR UN TERMOSTATO",1
Termostato blueface cuyo panel frontal se está despegando termostato blueface con cable panel frontal que se desprende en un termostato blueface,1
"Solicitamos la devolución del producto por un mal funcionamiento, el aparato se queda colgado al reiniciarlo._x000D_
_x000D_
Hemos hablado con Oriol, comercial de Barcelona y nos ha comentado que procedemos a la devolución. Para cualquier duda contactar con Marc en el número de teléfono 619984502 TERMOSTATO SMART CABLE AIRZONE BLUEFACE BL 3 Mal funcionamiento.",0
"TERMOSTATO TACTO BLOQUEADO_x000D_
PASARELA DE FANCOIL NO ACTIVA LOS RELES DE LAS VELOCIDADES TERMOSTATO TACTO CABLE SUPERFICIE BLANCO ENVIAR UN TERMOSTATO NUEVO",0
"El termostato BLUEFACE se le ha quedado la pantalla apagada y no reacciona. TERMOSTATO AZUL No funciona la pantalla, se ha quedado apagada y no reacciona.",0
El termostato no funciona la pantalla Termostato BlueFace Pantalla no funciona nos ha dicho Ganratia 18434,1
"MOTOR TRIPLE NO FUNCIONA_x000D_
MOTOR DE COMPUERTA HACE CORTO_x000D_
BLUEFACE NO ARRANCA_x000D_
BLUEFACE SE BLOQUEA CABLE INTELIGENTE TERMOSTATO AIRZONE BLUEFACE BL ENVIAR UN TERMOSTATO NUEVO",0
"MOTOR TRIPLE NO FUNCIONA_x000D_
MOTOR DE COMPUERTA HACE CORTO_x000D_
BLUEFACE NO ARRANCA_x000D_
BLUEFACE SE BLOQUEA CABLE INTELIGENTE TERMOSTATO AIRZONE BLUEFACE BL ENVIAR UN TERMOSTATO NUEVO",0
"El termostato está bloqueado, no reacciona. Termostato por radio El termostato está bloqueado, no reacciona.",0
BLUEFACE CON LINEA ROJA DE ARRIBA ABAJO. PERDIDA DE PIXEL MANDO BLUEFACE CABLE LINEA ROJA EN DISPLAY DE ARRIBA ABAJO EN PARTE DERECHA. PERDIDA DE PIXEL,1
"El control cableado se desconecta y se vuelve a conectar. _x000D_
la pantalla permanece apagada a veces comando cara azul El control se desconecta y permanece apagado en ocasiones",1
"NO FUNCIONA. NO SE ENCIENDE, Y SE HA COMPRADO HACE 3 DIAS. SE HA IDO A PONER Y NO HACE NADA._x000D_
_x000D_
_x000D_
ENVIAR UNO EN GARANTIA A AIRTOTAL TMXPLUSTGR- NO FUNCIONA. NO SE ENCIENDE, Y SE HA COMPRADO HACE 3 DIAS. SE HA IDO A PONER Y NO HACE NADA._x000D_
_x000D_
_x000D_
ENVIAR UNO EN GARANTIA A AIRTOTAL",0
No hay indicación durante la puesta en marcha. Visto con Ticket de Servicio Postventa AIRZONE: 6373. Mando a distancia Bleuface Blanco No hay indicación durante la puesta en marcha. Solución de problemas vistos con el servicio postventa de Airzone Número de ticket: 6373,0
  DEMOSTRACIÓN PLENUM TERMOSTATO Pantalla que se desprende.,1
NO FUNCIONA BIEN LA PANTALLA TERMOSTATO TACTO RADIO LA PANTALLA NO FUNCIONA BIEN,1
LA PANTALLA SE QUEDA ROJA TERMOSTATO BLUEFACE ACZCE6 LA PANTALLA SE QUEDA ROJA,1
El control remoto ya no enciende TERMOSTATO IBPR06 Ya no enciende,0
LA PANTALLA NO SE PUEDE VISUALIZAR TÉRMINO CARA AZUL LA PANTALLA NO SE VISUALIZA,1
TERMOSTATO REACONDICIONADO EN JULIO DE 2019 VUELVE A FALLAR. NO SE ENCIENDE. PANTALLA EN BLANCO. TERMOSTATO LIBRE DE ZONA DE AIRE MANDO NO FUNCIONA.,1
TERMOSTATO BLUEFACE 32 Z BLANCO NO ACTUA TERMOSTATO BLUEFACE 32Z EL TERMOSTATO BLUEFACE 32 Z NO ACTÚA,0
"Termostato congelado Termostato Blueface Termostato congelado_x000D_
_x000D_
Ver con Sylvain Giraud",0
"no funciona termostato blueface, no arranca bf c6 no funciona desde nuncam, llmada 19017",0
NECESITO FLEXA Y THINK R PARA 2 ASISTENCIAS  SE GASTA LA PILA EN POCAS SEMANAS,0
"cara azul defectuosa _x000D_
_x000D_
ver el correo electrónico enviado a Laurent Waydelich por el cliente de hábitat de ovejas el 07/02/2020  toda la pantalla en blanco",1
Termostato Blueface. La pantalla se queda apagada y bloqueada por completo. TERMOSTATO AZUL PANTALLA SE QUEDA APAGADA Y BLOQUEADA POR COMPLETO,0
Problema de visualización en ambos termostatos THINK RADIO. SA TERMOSTATO PIENSA EN RADIO 2 PIENSE EN TERMOSTATOS RADIO HS - Problema de visualización,1
termostato con panel giratorio  pantalla rota,1
"Por favor, enviar 1 zonacoxtbr- en garantia, que giene del pedido 22008348, ya que ha llegado con pantalla averiada. Enviar a la direccion: NATURAL CLIMA CALLE MARRUECOS 4 NAVE A15 POL EL PORTAL JEREZ DE LA FRONTERA Zonacoxtbr- refrencia Natural ZONACOXTBR Por favor, enviar  1 zonacoxtbr- en garantia, que giene del pedido 22008348, ya que ha llegado con pantalla averiada.

Enviar a la direccion: 
NATURAL CLIMA
CALLE MARRUECOS 4 NAVE A15 POL EL PORTAL JEREZ DE LA FRONTERA

Zonacoxtbr- refrencia Natural ",1
"AZCE6BLUEFACECB NO ARRANCA SE QUEDA CON LA A_x000D_
AZDI6BLUEFACECB SALEN DOS RAYAS EN VERTICAL EN LA PANTALLA_x000D_
AZCE6THINKRB NO FUNCIONA PORTAPILAS CABLE INTELIGENTE TERMOSTATO AIRZONE BLUEFACE BL ENVIAR UNO NUEVO",1
"AZCE6BLUEFACECB NO ARRANCA SE QUEDA CON LA A_x000D_
AZDI6BLUEFACECB SALEN DOS RAYAS EN VERTICAL EN LA PANTALLA_x000D_
AZCE6THINKRB NO FUNCIONA PORTAPILAS TERMOSTATO DE CABLE INTELIGENTE AIRZONE BLUEFACE BL 3 ENVIAR UNO NUEVO",1
"AZCE6BLUEFACECB NO ARRANCA SE QUEDA CON LA A_x000D_
AZDI6BLUEFACECB SALEN DOS RAYAS EN VERTICAL EN LA PANTALLA_x000D_
AZCE6THINKRB NO FUNCIONA PORTAPILAS *CE6 - RADIO TERMOSTATO MONOCROMO AIRZONE PENSAR BL ENVIAR UNO NUEVO",1
El termostato se queda encallado con la pantalla en azul y el emblema de Airzone. TERMOSTATO AZUL EL TERMOSTATO SE QUEDA ENCALLADO,0
Termostato blanco AZDI6BLUEFACECB ha dejado de funcionar. Tras varias pruebas realizadas (entre ellas probar el termostato en otra base y probar otro termostato en la habitación que falla) se resetea y sigue sin funcionar. Termostato Blanco Ha dejado de funcionar. Tras varias pruebas (entre ellas probar el termostato en otra base y probar otro termostato en la habitación que falla) se resetea y sigue sin funcionar.,0
Pantalla en blanco CABLE TERMOSTATO 8Z La pantalla se ha quedado en blanco,1
"TENEMOS UN SISTEMA FLEXA 3.0 CON 5 TERMOSTATOS THINK RADIO Y EN LOS MANDOS SE HAN QUEDADO EN LA PANTALLA MEZCLADOS EL FONDO Y LA PANTALLA PRINCIPAL RADIOTERMOSTATO MONOCROMO PIENSA BLANCO LA PANTALLA DEL DISPLAY SE MEZCLA CON LA PRINCIPAL,ENVIAMOS 1 PERO PASA EN LOS 5 QUE TENEMOS INSTALADOS",1
VISTO CON LA LÍNEA DIRECTA DE SONE NO REACCIONA AZCE6BLUEFACECB PROBLEMA SONDA DE RETORNO,0
hace parpadeos la pantalla TERMOSTATO BLUEFACE EN BLANCO PARPADEA LAPANTALLA,1
"No se muestra el S/N: F00M7SH. Reemplazarlo por otro de nuestro stock solucionó inmediatamente el problema. TERMOSTATO BLUEFACE BLANCO Sin pantalla_x000D_
Reemplazarlo por otro resolvió el problema.",1
"AZDI6BLUEFACCB termostato se ha quedado en negro.
Este termostato se cambio anteriormente porque se quedaba colgado sin responder. Es en la calle Fernan Nuñez, 11, Madrid Termostato maestro blueface de sistema acuazone. Fallo de termostato",0
No se enciende el LED azul en un termostato Lite TERMOSTATO LITE NO FUNCIONA LED AZUL,0
"No hace nada el mando, ni se enciende. TERMOSTATO THINK RADIO NO FUNCIONA, NI SE ENCIENDE.",0
NO REACCIONA  HABLADO CON SOPORTE,0
"En Febrero de 2020 se enviaron la Central Flexa y los Termostatos (maestro y 5 de zona) para su reacondicionado (Nº RMA: MGTTNWLUCF). El viernes 17 de Julio el sistema falla, no funciona, no se enciende la central ni manda ordenes a los termostatos. Tras hablar con vuestro servicio técnico, me indican que tenemos que volver a enviar todo el material nuevamente.  La central flexa no le manda ordenes y desde el SAT nos indican que hay que enviar los termostatos nuevamente, por si hay que volver a configurarlos.",0
"En Febrero de 2020 se enviaron la Central Flexa y los Termostatos (maestro y 5 de zona) para su reacondicionado (Nº RMA: MGTTNWLUCF). El viernes 17 de Julio el sistema falla, no funciona, no se enciende la central ni manda ordenes a los termostatos. Tras hablar con vuestro servicio técnico, me indican que tenemos que volver a enviar todo el material nuevamente.  La central flexa no le manda ordenes y desde el SAT nos indican que hay que enviar los termostatos nuevamente, por si hay que volver a configurarlos.",0
"En Febrero de 2020 se enviaron la Central Flexa y los Termostatos (maestro y 5 de zona) para su reacondicionado (Nº RMA: MGTTNWLUCF). El viernes 17 de Julio el sistema falla, no funciona, no se enciende la central ni manda ordenes a los termostatos. Tras hablar con vuestro servicio técnico, me indican que tenemos que volver a enviar todo el material nuevamente.  La central flexa no le manda ordenes y desde el SAT nos indican que hay que enviar los termostatos nuevamente, por si hay que volver a configurarlos.",0
"En Febrero de 2020 se enviaron la Central Flexa y los Termostatos (maestro y 5 de zona) para su reacondicionado (Nº RMA: MGTTNWLUCF). El viernes 17 de Julio el sistema falla, no funciona, no se enciende la central ni manda ordenes a los termostatos. Tras hablar con vuestro servicio técnico, me indican que tenemos que volver a enviar todo el material nuevamente.  La central flexa no le manda ordenes y desde el SAT nos indican que hay que enviar los termostatos nuevamente, por si hay que volver a configurarlos.",0
"En Febrero de 2020 se enviaron la Central Flexa y los Termostatos (maestro y 5 de zona) para su reacondicionado (Nº RMA: MGTTNWLUCF). El viernes 17 de Julio el sistema falla, no funciona, no se enciende la central ni manda ordenes a los termostatos. Tras hablar con vuestro servicio técnico, me indican que tenemos que volver a enviar todo el material nuevamente.  La central flexa no le manda ordenes y desde el SAT nos indican que hay que enviar los termostatos nuevamente, por si hay que volver a configurarlos.",0
"En Febrero de 2020 se enviaron la Central Flexa y los Termostatos (maestro y 5 de zona) para su reacondicionado (Nº RMA: MGTTNWLUCF). El viernes 17 de Julio el sistema falla, no funciona, no se enciende la central ni manda ordenes a los termostatos. Tras hablar con vuestro servicio técnico, me indican que tenemos que volver a enviar todo el material nuevamente.  La central flexa no le manda ordenes y desde el SAT nos indican que hay que enviar los termostatos nuevamente, por si hay que volver a configurarlos.",0
"el termostato no se enciende, el cliente ha hablado con airzone Nº HOTLINE: 19728 solicitar en garantía 1 unid y cuando llegue el nuevo al mismo tiempo que se lo entregamos al cliente, le recogemos el defectuoso. TTO. CENTRO INTELIGENTE BL BLUEFACE 8Z el termostato no se enciende, el cliente ha hablado con airzone Nº HOTLINE: 19728 solicitar en garantía 1 unid y cuando llegue el nuevo al mismo tiempo que se lo entregamos al cliente, le recogemos el defectuoso.",0
"Piense en la pantalla congelada del termostato HS de la radio. _x000D_
No responde incluso después de reiniciar el sistema Termostato THINK RADIO Termostato THINK RADIO HS, pantalla congelada._x000D_
No responde incluso después de reiniciar. _x000D_
Billete nº 7267",0
BRILLO SIEMPRE A MINIMO  BRILLO SIEMPRE MINIMO,1
hs nieve en lcd CARA AZUL pantalla lcd de alta definición,1
THINK NO REACCIONA EN NINGUNA ZONA. VISTO CON LUIS OLIVO  PANTALLA NO REACCIONA EN NINGUNA DE LAS ZONAS,1
"TERMOSTATO BLUEFACE DE CENTRALIZADO (FLEXA) QUE LE FALLA EL TÁCTIL DE LA PANTALLA Y LE SALEN RALLAS AL TERMOSTATO._x000D_
LA PANTALLA NO FUNCIONA CORRECTAMENTE._x000D_
VERIFICADO CON MARGARITA (SAT AZ) TERMOSTATO COLOR AIRZONE BLUEFACE 8Z REPOSICIÓN EN GARANTÍA. VERIFICADO CON MARGARITA._x000D_
EL CLIENTE HA TARDADO EN TRAER LA PIEZA A NUESTRAS INSTALACIONES._x000D_
HOTLINE18699",1
problema de visualización. TERMOSTATO CARA AZUL Problema de visualización,1
"ver diag 7488 blueface para cambiar termostato cara azul pantalla fantasma_x000D_
reemplazar",1
La pantalla permanece congelada en el error 1 y la pantalla tiene sombreado horizontal y vertical termostato piensa radio blanc pantalla congelada,1
TERMOSTATO THINK CABLE NO FUNCIONA TERMOSTATO THINK CABLE ESTA BLOQUEADO NECESITAMOS CAMBIARLO,0
Ya no enciende. Mando a distancia BLUEFACE El blueface ya no enciende salvo que tengamos el voltaje correcto en los pines del soporte del mando a distancia,0
"Buen día,_x000D_
_x000D_
Tenemos un termostato todavía en garantía AZCE6THINKRB, o la fachada se está despegando._x000D_
Al recibir los nuevos termostatos le enviaremos los antiguos defectuosos._x000D_
Ticket n°6765 entregado por la fábrica. _x000D_
_x000D_
GRACIAS,_x000D_
_x000D_
Anthony.brillard@engie.com TERMOSTATO AIRZONE La fachada de los 11 termostatos se está despegando",1
"esta defectuoso, la pantalla se queda en blanco_x000D_
Nº SERIE: F00P60P_x000D_
_x000D_
solicitar un TTO. CENT. INTELIGENTE BL BLUEFACE 8Z en garantia, cuando nos llegue el nuevo, al mismo tieempo que lo entregamos recogemos el defectuoso TTO. CENTRO INTELIGENTE BL BLUEFACE 8Z esta defectuoso, la pantalla se queda en blanco_x000D_
Nº SERIE: F00P60P_x000D_
_x000D_
solicitamos un TTO. CENT. INTELIGENTE BL BLUEFACE 8Z en garantia, cuando nos llegue el nuevo, al mismo tieempo que lo entregamos recogemos el defectuoso",1
"MANDO BLUEFACE, PRESENTA PANATLLA BLANCA BLOQUEADO MANDO BLUEFACE MANDO BLUEFACE PRESENTA PANATLLA BLANCA BLOQUEADO",1
BANDA VERDE EN LCD CARA AZUL PROBLEMA EN LA PANTALLA LCD,1
"Buen día,

Después de una conversación telefónica con D.DEMANGE, ella me confirmó que un termostato Think radio AZCE6THINKRB (número de serie: F00DYRY) estaba en garantía.
Ya no retiene las pilas (2 horas para descargarlas por completo).
Número de billete garantizado: 7768 Ya no tiene pilas El termostato ya no retiene las pilas.",0
VARIAS ASISTENCIAS. HABLADO CON POSVENTA  PANTALLA SE PONE DE COLORES,1
"EN UNA ASISTENCIA TÉCNICA EN VIVIENDA EN CALLE RECOGIDAS, Nº 42 - PISO 3º, INSTALADOR GERMAN TABOADA DOÑA PROCEDO A SUSTITUIR 2 BLUEFACE BLANCOS DE FLEXA QUE LA PANTALLA SE PONÍA EN COLOR VERDE (ADJUNTO FOTO)_x000D_
POR FAVOR, VALIDARME LA GARANTÍA Y PROCEDER A SU REPOSICIÓN. CARA AZUL SE PONE EN VERDE",1
"EN UNA ASISTENCIA TÉCNICA EN VIVIENDA EN CALLE RECOGIDAS, Nº 42 - PISO 3º, INSTALADOR GERMAN TABOADA DOÑA PROCEDO A SUSTITUIR 2 BLUEFACE BLANCOS DE FLEXA QUE LA PANTALLA SE PONÍA EN COLOR VERDE (ADJUNTO FOTO)_x000D_
POR FAVOR, VALIDARME LA GARANTÍA Y PROCEDER A SU REPOSICIÓN. CARA AZUL LA PANTALLA SE PONE EN VERDE",1
